Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
8/17/2013,8:53:50,21.484093,-158.7733,22.42,25740,354,0,495.75,1
8/17/2013,8:57:00,21.487146,-158.775757,10.6,0,116,0,424.12,1
8/17/2013,9:00:08,21.486647,-158.77507,14.45,20304,141,0,90.17,1
8/17/2013,9:03:35,21.474962,-158.773834,15.27,10404,197,0,1305.59,1
8/17/2013,9:07:58,21.456047,-158.768341,6.5,49320,185,0,2178.71,1
8/17/2013,9:14:03,21.433229,-158.766052,8.11,38304,309,0,2548.28,1
8/17/2013,9:17:29,21.426529,-158.774033,6.55,13860,23,0,1112.41,1
8/17/2013,9:22:26,21.419971,-158.782104,5.89,30240,154,0,1108.93,1
8/17/2013,9:27:47,21.402096,-158.773438,-1.19,26424,164,0,2180.69,1
8/17/2013,9:31:13,21.389,-158.769775,-21.85,41904,201,0,1504.78,1
8/17/2013,9:35:59,21.378977,-158.762146,-22.25,35748,173,0,1366.04,1
8/17/2013,9:41:40,21.375664,-158.766891,-21.79,21132,175,0,614.09,1
8/17/2013,9:47:56,21.375496,-158.766968,7.26,1836,50,0,20.31,1
8/17/2013,9:53:39,21.383957,-158.759964,20.08,36648,345,0,1187.89,
8/17/2013,9:56:43,21.382227,-158.763214,-8.4,18072,116,0,387.61,
8/17/2013,9:59:47,21.386602,-158.761658,-3.05,30852,4,0,512.46,
8/17/2013,10:02:52,21.385468,-158.763138,35.09,42912,249,0,198.45,
8/17/2013,10:05:52,21.381514,-158.76413,1.87,34488,359,0,451.5,1
8/17/2013,10:08:52,21.383383,-158.760147,43.59,26028,72,0,461.81,1
8/17/2013,10:11:52,21.386635,-158.75705,2.31,15660,80,0,483.3,1
8/17/2013,10:14:52,21.386831,-158.756149,50.5,1692,64,0,95.8,1
8/17/2013,10:17:54,21.387058,-158.755997,14.41,0,206,0,29.75,
8/17/2013,10:20:56,21.387064,-158.755676,12.44,0,169,0,33.24,
8/17/2013,10:23:59,21.387138,-158.754898,6.38,30528,141,0,80.97,1
8/17/2013,10:26:59,21.390261,-158.753845,-6.03,16308,91,0,363.97,1
8/17/2013,10:29:58,21.389139,-158.764328,-51.31,13932,225,0,1092.51,1
8/17/2013,10:32:59,21.389809,-158.776352,-18.39,39312,334,0,1247.15,1
8/17/2013,10:36:01,21.403042,-158.782623,2.37,42804,324,0,1608.31,1
8/17/2013,10:39:02,21.404232,-158.775177,11.62,18576,179,0,782.13,1
8/17/2013,10:42:03,21.405165,-158.765137,10.99,32832,1,0,1044.56,1
8/17/2013,10:45:03,21.410561,-158.757019,9.85,34848,46,0,1032.61,1
8/17/2013,10:48:03,21.404564,-158.746292,24.49,16308,109,0,1295.33,1
8/17/2013,10:51:03,21.402927,-158.744995,9.51,40932,231,0,226.19,1
8/17/2013,10:54:03,21.395912,-158.749329,12.96,26892,190,0,899.88,1
8/17/2013,10:57:03,21.386938,-158.745651,17.95,29016,147,0,1068.05,1
8/17/2013,11:00:06,21.376112,-158.74884,-8.98,33984,202,0,1248.26,1
8/17/2013,11:03:27,21.362892,-158.758118,65.37,47916,244,0,1756.11,1
8/17/2013,11:06:30,21.357733,-158.772415,18.25,24804,166,0,1587.8,1
8/17/2013,11:09:33,21.357687,-158.776642,-106.74,21384,42,0,437.77,1
8/17/2013,11:12:54,21.357502,-158.780853,21.95,27252,37,0,436.57,1
8/17/2013,11:16:15,21.357157,-158.788101,21.93,33408,271,0,751.57,1
8/17/2013,11:19:48,21.357128,-158.791336,21.92,3240,247,0,335.03,1
8/17/2013,11:23:52,21.35421,-158.798019,21.7,38700,306,0,764.38,1
8/17/2013,11:28:30,21.357695,-158.80101,21.5,28800,140,0,496.1,1
8/17/2013,11:33:31,21.360823,-158.795303,21.78,32940,26,0,685.76,1
8/17/2013,11:38:33,21.362465,-158.789169,21.21,2268,298,0,660.93,1
8/17/2013,11:43:55,21.359732,-158.789658,21.56,36756,209,0,308.09,1
8/17/2013,11:49:28,21.367146,-158.789551,21.63,33084,181,0,824.47,1
8/17/2013,11:54:51,21.358797,-158.788467,21.9,34488,247,0,935.13,1
8/17/2013,12:01:26,21.363251,-158.79454,21.85,30780,197,0,800.5,1
8/17/2013,12:09:21,21.368111,-158.801025,21.61,40968,226,0,861.98,1
8/17/2013,12:17:51,21.363033,-158.810883,22.04,34236,76,0,1166.58,1
8/17/2013,12:25:27,21.362917,-158.807358,21.64,31248,112,0,365.26,1
8/17/2013,12:33:16,21.364292,-158.807297,21.95,26496,102,0,153.02,1
8/17/2013,12:40:33,21.36631,-158.811157,22.28,28980,234,0,458.39,1
8/17/2013,12:48:09,21.374363,-158.81398,22.74,34344,184,0,941.96,1
8/17/2013,12:56:05,21.372538,-158.811417,22.76,37764,113,0,334.09,1
8/17/2013,13:04:57,21.374399,-158.808868,22.24,42552,160,0,335.39,1
8/17/2013,13:13:10,21.375023,-158.811218,22.71,34884,306,0,253.03,1
8/17/2013,13:21:27,21.376348,-158.810013,22.82,33192,323,0,193.07,1
8/17/2013,13:29:27,21.369759,-158.827301,22.62,54576,162,0,1934.26,1
8/17/2013,13:37:27,21.366005,-158.820862,23.1,28044,346,0,786.65,1
8/17/2013,13:45:28,21.370348,-158.801239,23.52,37944,123,0,2088.58,1
8/17/2013,13:53:57,21.369671,-158.800827,2.65,1224,312,0,86.53,1
8/17/2013,14:02:41,21.369823,-158.79718,-27.44,13356,109,0,378.03,1
8/17/2013,14:05:45,21.367783,-158.795441,65.56,0,15,0,289.62,1
8/17/2013,14:08:49,21.371269,-158.796707,-7.1,21852,27,0,409.19,
8/17/2013,14:11:55,21.368433,-158.794373,3.74,40140,302,0,397.31,1
8/17/2013,14:14:59,21.370649,-158.791779,1.47,13104,92,0,364.51,1
8/17/2013,14:18:04,21.369497,-158.794678,-143.7,51768,268,0,326.38,1
8/17/2013,14:21:10,21.36405,-158.793564,14.42,20628,111,0,616.57,1
8/17/2013,14:24:14,21.365177,-158.793549,7.91,48204,256,0,125.33,1
8/17/2013,14:27:18,21.362602,-158.792145,-132.19,17208,130,0,321.13,1
8/17/2013,14:30:22,21.363543,-158.784515,31.45,11556,322,0,797.02,1
8/17/2013,14:33:27,21.362494,-158.785904,10.71,21096,342,0,185.19,1
8/17/2013,14:36:33,21.363789,-158.783936,7.85,23292,129,0,249.54,1
8/17/2013,14:39:39,21.364687,-158.780579,14.33,36252,161,0,361.69,1
8/17/2013,14:42:45,21.364647,-158.783569,4.52,48780,176,0,309.66,1
8/17/2013,14:45:50,21.362564,-158.778564,15.77,23220,89,0,567.69,1
8/17/2013,14:48:58,21.366161,-158.779282,14,48528,304,0,406.82,1
8/17/2013,14:52:03,21.366077,-158.77861,23.17,0,339,0,70.21,1
8/17/2013,14:55:09,21.363052,-158.782471,-5.42,37692,350,0,522.49,
8/17/2013,14:58:16,21.361885,-158.779449,9.46,28512,359,0,338.78,1
8/17/2013,15:01:22,21.360292,-158.778748,13.27,44172,193,0,191.43,1
8/17/2013,15:04:23,21.360113,-158.782776,18.36,24408,61,0,417.6,1
8/17/2013,15:07:24,21.359375,-158.78064,12.94,28764,9,0,235.93,1
8/17/2013,15:10:27,21.359114,-158.780045,20.93,15300,29,0,68.11,1
8/17/2013,15:13:28,21.357204,-158.782333,10.19,29160,349,0,318.19,
8/17/2013,15:16:30,21.357153,-158.781143,9.66,21240,126,0,123.37,
8/17/2013,15:19:31,21.359436,-158.781158,33,0,233,0,253.86,
8/17/2013,15:22:32,21.359921,-158.780838,29.42,0,48,0,63.3,
8/17/2013,15:25:32,21.359259,-158.782028,36.49,6588,113,0,143.54,1
8/17/2013,15:28:34,21.354752,-158.780548,11.55,27756,170,0,524.07,1
8/17/2013,15:31:35,21.357258,-158.786041,21.15,15660,10,0,633.44,1
8/17/2013,15:34:37,21.360458,-158.785797,15.66,25668,28,0,356.72,1
8/17/2013,15:37:57,21.36051,-158.783997,5.26,29736,108,0,186.49,1
8/17/2013,15:41:18,21.356882,-158.783722,5.21,49464,192,0,404.42,1
8/17/2013,15:44:26,21.361116,-158.785904,1.61,33660,336,0,522.22,1
8/17/2013,15:47:32,21.356985,-158.78096,-8.05,51228,161,0,687.85,1
8/17/2013,15:50:53,21.359764,-158.780884,5.67,30708,353,0,309.11,1
8/17/2013,15:54:24,21.359301,-158.77919,5.79,36576,138,0,182.82,1
8/17/2013,15:58:35,21.359777,-158.781311,5.69,29736,334,0,225.93,1
8/17/2013,15:58:37,22.179874,-159.063065,6.8,80964,320,0,95719.6,
8/17/2013,16:10:11,21.3598,-158.788177,6.29,62820,274,0,95504.03,1
8/17/2013,16:26:35,21.36055,-158.785599,16.86,31284,294,0,279.69,1
8/17/2013,16:46:31,21.358095,-158.781769,7.11,21600,146,0,481.49,
8/17/2013,17:00:44,21.358723,-158.782898,10.65,7308,151,0,136.18,
8/17/2013,17:03:49,21.35746,-158.778748,21.76,41436,103,0,452.13,
8/17/2013,17:06:55,21.361101,-158.778748,7.54,0,18,0,404.86,
8/17/2013,17:10:06,21.360701,-158.782486,16.24,0,18,0,389.64,
8/17/2013,17:13:16,21.35981,-158.781754,16.72,25416,349,0,124.75,1
8/17/2013,17:16:24,21.366497,-158.779465,15.21,29232,169,0,780.43,1
8/17/2013,17:19:32,21.368229,-158.776291,25.27,22320,92,0,380.94,1
8/17/2013,17:22:39,21.36566,-158.774536,20.4,29484,181,0,338.57,1
8/17/2013,17:25:48,21.364408,-158.775513,7.69,29340,356,0,172.1,1
8/17/2013,17:29:00,21.362207,-158.77565,10.25,20628,16,0,245.15,1
8/17/2013,17:32:09,21.363224,-158.772324,11.88,21708,31,0,362.51,1
8/17/2013,17:35:18,21.362783,-158.771454,12.5,19152,357,0,102.57,1
8/17/2013,17:38:38,21.362646,-158.772156,16.79,17964,48,0,74.27,1
8/17/2013,17:41:47,21.362057,-158.771042,5.94,29952,333,0,132.66,1
8/17/2013,17:44:56,21.359869,-158.772354,6.65,35136,331,0,278.66,1
8/17/2013,17:48:05,21.35784,-158.776199,-1.73,27612,316,0,457.66,1
8/17/2013,17:51:21,21.361181,-158.776245,10.66,8712,231,0,371.53,1
8/17/2013,17:54:38,21.359928,-158.775894,7.68,8820,90,0,143.99,1
8/17/2013,17:58:37,21.36425,-158.77298,6.55,59112,155,0,567.47,1
8/17/2013,18:03:37,21.36183,-158.768036,3.17,33408,163,0,578.38,1
8/17/2013,18:09:12,21.360739,-158.765961,-0.5,31140,162,0,246.76,1
8/17/2013,18:15:52,21.361034,-158.768112,-20.85,26208,114,0,225.15,1
8/17/2013,18:27:47,21.362764,-158.758408,-27.63,3204,24,0,1023.15,1
8/17/2013,18:43:27,21.358494,-158.753433,-13.54,47304,192,0,700.62,1
8/17/2013,18:57:26,21.358307,-158.744293,-12.24,27540,10,0,946.75,1
8/17/2013,19:00:31,21.360691,-158.744278,54.36,16308,326,0,265.09,1
8/17/2013,19:03:31,21.360411,-158.742462,2,36504,129,0,190.62,1
8/17/2013,19:06:31,21.360353,-158.740555,-5.72,16704,23,0,197.59,1
8/17/2013,19:09:35,21.359362,-158.740555,-2.8,35928,130,0,110.19,1
8/17/2013,19:12:38,21.358747,-158.737961,-2.14,41220,282,0,277.2,1
8/17/2013,19:15:42,21.362911,-158.739273,0.99,22536,339,0,482.54,1
8/17/2013,19:18:41,21.360332,-158.733337,98.74,21852,312,0,678.31,1
8/17/2013,19:21:40,21.365742,-158.736252,-6.87,5688,23,0,673.05,1
8/17/2013,19:24:39,21.361841,-158.73233,1.32,11484,27,0,594.23,1
8/17/2013,19:27:38,21.352016,-158.725754,18.7,17100,113,0,1287.36,1
8/17/2013,19:30:37,21.344732,-158.720505,-9.79,8892,47,0,975.46,1
8/17/2013,19:33:38,21.337397,-158.715057,-8.55,13860,120,0,991.77,1
8/17/2013,19:36:41,21.333576,-158.712372,-4.63,16740,340,0,507.8,1
8/17/2013,19:39:42,21.328236,-158.709869,-11.19,38628,181,0,647.91,1
8/17/2013,19:42:45,21.315924,-158.706375,-6.63,38952,181,0,1416.06,1
8/17/2013,19:45:47,21.306181,-158.701721,5.89,20628,135,0,1185.8,1
8/17/2013,19:48:48,21.298292,-158.696869,18.55,15768,183,0,1011.03,1
8/17/2013,19:51:50,21.297081,-158.69342,-0.88,18720,44,0,381.85,1
8/17/2013,19:55:36,21.297634,-158.690155,237.13,23220,344,0,343.8,1
8/17/2013,19:59:33,21.295261,-158.685898,67.23,19080,9,0,513.94,1
8/17/2013,20:04:37,21.296926,-158.683243,66.85,29412,325,0,331.57,1
8/17/2013,20:07:50,21.29995,-158.682205,3.56,18468,190,0,353.03,1
8/17/2013,20:11:03,21.302675,-158.681564,19.1,22716,347,0,310.2,1
8/17/2013,20:14:16,21.306713,-158.682053,7.26,24372,352,0,451.85,1
8/17/2013,20:17:30,21.312458,-158.681732,0.9,16344,63,0,639.68,1
8/17/2013,20:20:43,21.315062,-158.680008,5.32,15264,153,0,340.2,1
8/17/2013,20:23:57,21.318432,-158.679611,0.38,23544,343,0,376.98,1
8/17/2013,20:27:13,21.324375,-158.678986,12.45,27864,138,0,664,1
8/17/2013,20:30:27,21.328726,-158.675659,153.66,15732,31,0,593.99,1
8/17/2013,20:33:41,21.333248,-158.675369,59.51,18144,47,0,503.72,1
8/17/2013,20:36:54,21.337559,-158.677689,-4.58,9864,325,0,536.22,1
8/17/2013,20:40:07,21.340548,-158.677551,-18.33,28548,340,0,332.67,1
8/17/2013,20:43:20,21.342178,-158.678543,-3.75,38988,318,0,208.34,1
8/17/2013,20:46:33,21.34675,-158.679947,-55.26,27540,315,0,528.77,1
8/17/2013,20:49:46,21.350252,-158.678833,-83.73,14040,36,0,406.14,1
8/17/2013,20:52:59,21.356091,-158.680176,-59.38,22248,325,0,664,1
8/17/2013,20:56:12,21.359766,-158.682007,-37.6,11052,33,0,450.49,1
8/17/2013,20:59:25,21.36451,-158.685043,-32.76,30168,324,0,614.09,1
8/17/2013,21:02:36,21.368019,-158.684982,2.85,18108,93,0,390.23,1
8/17/2013,21:05:36,21.371561,-158.686142,26.9,31968,293,0,411.76,1
8/17/2013,21:08:36,21.375326,-158.685883,2.2,6192,27,0,419.51,1
8/17/2013,21:11:36,21.380476,-158.686996,26.67,26856,327,0,584.14,1
8/17/2013,21:14:35,21.382456,-158.687622,66.67,12960,162,0,229.51,1
8/17/2013,21:17:34,21.388435,-158.69014,29.04,15588,110,0,714.13,1
8/17/2013,21:20:33,21.390724,-158.68956,-9.83,33372,303,0,261.51,1
8/17/2013,21:23:32,21.395365,-158.691681,-8.08,28908,118,0,560.83,1
8/17/2013,21:26:31,21.396776,-158.692551,42.35,13572,34,0,180.91,1
8/17/2013,21:29:30,21.401199,-158.693344,5.4,19656,28,0,498.62,1
8/17/2013,21:32:29,21.40427,-158.691757,16.81,13032,358,0,378.95,1
8/17/2013,21:35:31,21.407501,-158.691193,104.77,23328,324,0,363.98,1
8/17/2013,21:38:30,21.413448,-158.694382,-151.84,10116,323,0,739.1,1
8/17/2013,21:41:30,21.416122,-158.692001,-20.88,12024,322,0,386.21,1
8/17/2013,21:44:30,21.415785,-158.691162,72.23,13860,336,0,94.59,1
8/17/2013,21:47:29,21.422976,-158.693954,-42.58,0,358,0,850.23,
8/17/2013,21:50:29,21.42614,-158.697083,145.77,20160,325,0,478.21,1
8/17/2013,21:53:30,21.431076,-158.698837,-18.16,26460,341,0,578.11,1
8/17/2013,21:56:33,21.433569,-158.700363,-27.35,21024,348,0,319.05,1
8/17/2013,22:00:05,21.436102,-158.703186,7.32,30564,359,0,405.84,1
8/17/2013,22:04:27,21.44257,-158.706131,18.16,15408,137,0,781.13,1
8/17/2013,22:10:43,21.456161,-158.715179,14.14,16236,340,0,1777.85,1
8/17/2013,22:13:42,21.461187,-158.718842,29.72,36972,278,0,675.3,1
8/17/2013,22:16:41,21.466755,-158.722107,-22.93,13572,82,0,705.33,1
8/17/2013,22:19:40,21.472576,-158.727066,4.67,32688,331,0,826,1
8/17/2013,22:22:38,21.478733,-158.730835,63.75,47088,323,0,787.92,1
8/17/2013,22:25:36,21.487772,-158.736328,3.48,10080,310,0,1154.66,1
8/17/2013,22:28:34,21.493776,-158.739502,11.24,15660,124,0,744.01,1
8/17/2013,22:31:32,21.498932,-158.744339,-92.33,47808,190,0,761.01,1
8/17/2013,22:34:30,21.500896,-158.74498,53.62,16704,128,0,228.23,1
8/17/2013,22:37:28,21.507097,-158.749588,140.98,23364,348,0,838.27,1
8/17/2013,22:40:26,21.509245,-158.751175,18.35,7704,73,0,289.83,1
8/17/2013,22:43:24,21.50614,-158.750046,21.25,15300,83,0,364.48,1
8/17/2013,22:46:22,21.510515,-158.752716,-10.8,31140,178,0,559.42,1
8/17/2013,22:49:21,21.513441,-158.754608,23.27,18432,359,0,379.69,1
8/17/2013,22:52:19,21.511213,-158.754898,23.99,32652,350,0,249.55,1
8/17/2013,22:55:17,21.510181,-158.754959,23.02,13752,340,0,114.93,1
8/17/2013,22:58:15,21.50588,-158.755493,13.88,37656,314,0,481.43,1
8/17/2013,23:01:19,21.503736,-158.755676,14.28,20124,131,0,239.15,1
8/17/2013,23:04:22,21.505091,-158.75563,30.14,10584,44,0,150.74,1
8/17/2013,23:07:25,21.508987,-158.758499,24.31,9216,91,0,525.14,1
8/17/2013,23:10:28,21.513889,-158.76178,17.13,20916,357,0,642.12,1
8/17/2013,23:13:31,21.520245,-158.766006,15.05,10440,35,0,831.03,1
8/17/2013,23:16:34,21.521402,-158.766052,10.68,25272,334,0,128.74,1
8/17/2013,23:19:37,21.519594,-158.765228,11.66,21312,119,0,218.36,1
8/17/2013,23:22:40,21.520252,-158.766251,21.78,22248,331,0,128.65,1
8/17/2013,23:25:43,21.521284,-158.767746,20.45,20052,346,0,192.57,1
8/17/2013,23:28:46,21.52532,-158.769897,-10.25,10548,87,0,500.91,1
8/17/2013,23:31:49,21.525885,-158.7715,14.42,41616,315,0,177.32,1
8/17/2013,23:34:52,21.532324,-158.778214,3.9,1908,61,0,997.46,1
8/17/2013,23:37:55,21.537291,-158.782166,8.4,29052,299,0,687.12,1
8/17/2013,23:40:59,21.541132,-158.784729,7.51,540,212,0,502.68,1
8/17/2013,23:44:02,21.545834,-158.788757,18.11,8136,180,0,668.52,1
8/17/2013,23:47:05,21.551613,-158.792603,-120.37,25308,359,0,755.74,1
8/17/2013,23:50:08,21.556393,-158.794815,18.22,35316,340,0,578.65,1
8/17/2013,23:53:12,21.561953,-158.797836,1.27,20700,318,0,692.7,1
8/17/2013,23:56:15,21.569429,-158.801987,142.39,14724,47,0,935.58,1
8/17/2013,23:59:18,21.57375,-158.805984,8.87,37296,314,-4,633.79,1
8/18/2013,0:02:23,21.580019,-158.809723,-33.94,46332,194,-2,0,1
8/18/2013,0:05:26,21.584898,-158.81337,-2.02,50472,305,0,660.7,1
8/18/2013,0:08:30,21.590351,-158.816101,-8.27,44712,320,0,668.87,1
8/18/2013,0:11:33,21.594152,-158.817581,-13.3,13608,70,0,449.5,1
8/18/2013,0:14:37,21.599531,-158.819473,20.4,20196,328,0,629.29,1
8/18/2013,0:17:40,21.600443,-158.819763,20.67,33948,334,0,105.75,1
8/18/2013,0:20:43,21.602917,-158.820496,15.56,31824,140,0,285.34,1
8/18/2013,0:23:46,21.609295,-158.824951,-26,32832,321,0,845.63,1
8/18/2013,0:26:49,21.618349,-158.831848,-131.59,33516,334,0,1233.66,1
8/18/2013,0:29:52,21.626999,-158.836044,-2.04,15372,351,0,1055.11,1
8/18/2013,0:32:56,21.632454,-158.83902,0.48,11340,18,0,680.11,1
8/18/2013,0:36:00,21.640345,-158.84288,-7.78,23292,334,0,963.89,1
8/18/2013,0:39:04,21.644323,-158.84491,-4.54,38340,326,0,489.57,1
8/18/2013,0:42:07,21.650816,-158.846466,2.47,40644,321,0,739.68,1
8/18/2013,0:45:10,21.656094,-158.848282,5.76,27216,336,0,616.17,1
8/18/2013,0:48:13,21.659691,-158.848984,7.32,17136,95,0,406.49,1
8/18/2013,0:51:16,21.667398,-158.852768,12.4,36612,335,0,941.98,1
8/18/2013,0:54:19,21.672625,-158.850113,28.43,20952,340,0,642.72,1
8/18/2013,0:57:22,21.678347,-158.852036,25.97,33912,337,0,666.56,1
8/18/2013,1:00:28,21.67955,-158.849335,13.3,29988,346,0,309.5,1
8/18/2013,1:03:31,21.681829,-158.849045,16.25,11664,183,0,255.18,1
8/18/2013,1:06:34,21.684401,-158.849503,-2.99,16452,129,0,289.88,1
8/18/2013,1:09:37,21.688004,-158.850449,1.37,24984,343,0,412.39,1
8/18/2013,1:12:40,21.691952,-158.850525,16.79,19620,27,0,439.07,1
8/18/2013,1:15:43,21.692404,-158.84967,20.41,3996,28,0,101.64,1
8/18/2013,1:18:49,21.69199,-158.84906,6,4572,291,0,78.05,
8/18/2013,1:21:52,21.692516,-158.850174,12.67,30060,179,0,129.11,1
8/18/2013,1:24:55,21.685009,-158.849411,54.36,14220,105,0,838.45,1
8/18/2013,1:27:58,21.680201,-158.849411,11.53,22464,177,0,534.63,1
8/18/2013,1:31:02,21.677282,-158.848175,16.41,10080,117,0,348.8,1
8/18/2013,1:34:05,21.672014,-158.849167,-3.89,14292,179,0,594.68,1
8/18/2013,1:37:10,21.665926,-158.849167,10.27,38520,183,0,676.95,1
8/18/2013,1:40:13,21.662586,-158.847839,-3.55,17748,18,0,395.94,1
8/18/2013,1:43:18,21.659519,-158.847153,7.23,26676,158,0,348.33,1
8/18/2013,1:46:21,21.659227,-158.844101,15.26,13788,24,0,317.07,1
8/18/2013,1:49:26,21.654791,-158.844879,19.22,38736,205,0,499.77,1
8/18/2013,1:52:31,21.649757,-158.845245,-7.47,28224,300,0,561.03,1
8/18/2013,1:55:36,21.645086,-158.845276,9.09,25308,14,0,519.4,1
8/18/2013,1:58:40,21.641108,-158.845871,33.26,38484,184,0,446.59,1
8/18/2013,2:02:34,21.628357,-158.845978,3.38,35640,187,0,1417.89,1
8/18/2013,2:05:55,21.61952,-158.846008,-65.01,24300,147,0,982.63,1
8/18/2013,2:08:54,21.612951,-158.845642,48.21,18612,123,0,731.42,1
8/18/2013,2:11:53,21.607498,-158.845566,14.89,29628,129,0,606.4,1
8/18/2013,2:14:54,21.603977,-158.846268,29.95,14832,153,0,398.19,1
8/18/2013,2:17:53,21.599405,-158.847336,-20.23,39816,190,0,520.24,1
8/18/2013,2:20:53,21.600334,-158.848129,-35.06,30492,340,0,131.88,1
8/18/2013,2:23:53,21.595198,-158.848129,-132.66,23292,170,0,571.1,1
8/18/2013,2:26:52,21.590145,-158.848373,-249.91,14688,138,0,562.43,1
8/18/2013,2:29:51,21.590532,-158.84935,-126.64,17784,343,0,109.8,1
8/18/2013,2:32:50,21.586168,-158.847534,-218.02,26964,23,0,520.32,1
8/18/2013,2:35:49,21.586157,-158.84671,-269.44,24516,210,0,85.21,1
8/18/2013,2:38:48,21.581255,-158.844116,-195.17,13896,37,0,607.49,
8/18/2013,2:41:47,21.581091,-158.844406,-153.67,28008,178,0,35.1,
8/18/2013,2:44:47,21.582079,-158.843231,-166.07,22428,131,0,163.8,1
8/18/2013,2:47:46,21.577808,-158.841522,-162.75,12528,182,0,506.72,1
8/18/2013,2:50:45,21.57604,-158.839783,63.34,0,112,0,266.43,1
8/18/2013,2:53:46,21.575729,-158.83931,251.92,9108,152,0,59.9,1
8/18/2013,2:56:44,21.577885,-158.841446,197.01,28044,350,0,325.97,1
8/18/2013,2:59:42,21.577242,-158.843063,23.68,19692,131,0,181.85,1
8/18/2013,3:02:44,21.57707,-158.844055,-238.71,5436,337,0,104.34,1
8/18/2013,3:05:47,21.576931,-158.841003,-107.22,22104,130,0,315.96,1
8/18/2013,3:08:51,21.576889,-158.839005,-133.09,22680,111,0,206.65,1
8/18/2013,3:11:55,21.575647,-158.835846,-174.22,21420,128,0,354.65,1
8/18/2013,3:14:58,21.576227,-158.834351,-60.45,7344,248,0,167.5,1
8/18/2013,3:18:01,21.575392,-158.830917,-29.78,25956,7,0,367.03,1
8/18/2013,3:21:05,21.579319,-158.830887,-24.74,25236,2,0,436.67,1
8/18/2013,3:24:09,21.575174,-158.83107,-298.3,23868,168,0,461.29,1
8/18/2013,3:27:14,21.57737,-158.829987,-357.71,15876,78,0,268.64,1
8/18/2013,3:30:17,21.579971,-158.829803,-433.31,15372,92,0,289.84,1
8/18/2013,3:33:20,21.578547,-158.827515,-386.4,5904,136,0,284.68,1
8/18/2013,3:36:23,21.580544,-158.826279,-317.72,11196,92,0,256.21,1
8/18/2013,3:39:31,21.585085,-158.828629,-437.36,0,305,0,560.36,1
8/18/2013,3:42:35,21.585217,-158.828827,-479.38,0,301,0,25.19,
8/18/2013,3:45:43,21.585392,-158.829132,-477.04,0,322,0,37.06,
8/18/2013,3:48:48,21.585581,-158.829147,-454.55,432,39,0,21.07,
8/18/2013,3:51:53,21.58556,-158.829071,-381.41,0,32,0,8.2,
8/18/2013,3:55:01,21.585388,-158.828827,-293.21,0,159,0,31.66,
8/18/2013,3:58:08,21.585482,-158.828979,-266.05,0,295,0,18.87,
8/18/2013,4:01:15,21.585844,-158.829651,-338.51,0,278,0,80.3,
8/18/2013,4:04:18,21.585875,-158.829712,-289,0,15,0,7.19,
8/18/2013,4:07:19,21.586161,-158.830215,-376.4,0,73,0,60.96,
8/18/2013,4:10:24,21.586063,-158.830124,-234.52,0,260,0,14.4,
8/18/2013,4:13:29,21.586178,-158.830414,-208.01,0,265,0,32.6,
8/18/2013,4:17:02,21.58555,-158.830032,3.32,1800,339,0,80.23,1
8/18/2013,4:20:01,21.585749,-158.830368,-3.88,1944,262,0,41.19,1
8/18/2013,4:23:00,21.586084,-158.830566,-3.62,3456,340,0,42.51,
8/18/2013,4:25:59,21.586372,-158.830765,-28.1,2808,291,0,38.06,1
8/18/2013,4:28:58,21.586647,-158.830643,-128.93,360,41,0,33.08,1
8/18/2013,4:31:56,21.586943,-158.831375,3.83,1404,176,0,82.53,1
8/18/2013,4:34:55,21.58712,-158.831573,-2.78,2880,317,0,28.4,1
8/18/2013,4:37:54,21.586891,-158.831772,-2.45,2052,230,0,32.74,
8/18/2013,4:40:53,21.587141,-158.831848,3.26,216,275,0,28.89,
8/18/2013,4:43:51,21.587193,-158.832092,-20.71,648,273,0,25.88,1
8/18/2013,4:46:50,21.587502,-158.832306,15.38,3384,288,0,40.87,1
8/18/2013,4:49:49,21.587673,-158.832413,-2.17,1080,315,0,22,
8/18/2013,4:52:48,21.587776,-158.832672,3.31,2268,28,0,29.13,
8/18/2013,4:55:47,21.58798,-158.832855,-0.6,4716,313,0,29.54,1
8/18/2013,4:58:44,21.588558,-158.832886,-6.13,1332,96,0,64.35,1
8/18/2013,5:01:55,21.588699,-158.83316,0.88,2664,258,0,32.38,
8/18/2013,5:05:08,21.588919,-158.833298,-1.42,1656,5,0,28.32,1
8/18/2013,5:08:21,21.588856,-158.83342,4.49,1368,317,0,14.43,1
8/18/2013,5:11:34,21.588985,-158.833755,67.11,2808,275,0,37.49,
8/18/2013,5:14:46,21.587885,-158.833984,91.45,10476,69,0,124.59,1
8/18/2013,5:17:58,21.586594,-158.833588,8.47,22464,119,0,149.28,1
8/18/2013,5:21:10,21.581432,-158.830429,10.54,15732,58,0,660.42,1
8/18/2013,5:24:21,21.578453,-158.829361,13.89,15300,139,0,349.17,1
8/18/2013,5:27:31,21.577723,-158.829956,38.19,5076,243,0,101.85,1
8/18/2013,5:30:43,21.57575,-158.827515,-1.89,19656,33,0,334.43,1
8/18/2013,5:33:54,21.575289,-158.82579,-43.42,16560,17,0,185.59,1
8/18/2013,5:37:06,21.571524,-158.823547,60.95,22140,46,0,478.6,1
8/18/2013,5:40:17,21.567888,-158.821274,-10.21,12744,38,0,467.66,1
